close,high,low,ema_5,open,ma_5,ema_10,ma_10,ma_20,lower_band,upper_band
97918.91,97927.98,97577.46,97880.8668110176,97731.09,97913.84,97898.76759967813,97806.048,98016.555,97490.92706452857,98542.18293547141
98079.63,98109.0,97854.99,97947.12120734507,97918.91,97958.754,97931.65167246392,97848.791,98009.51150000001,97491.67284887243,98527.35015112758
98275.71,98678.0,98024.0,98056.65080489672,98079.64,98008.1,97994.20773201593,97902.61399999999,98012.6255,97488.9080042976,98536.34299570239
98496.52,98522.46,98216.58,98203.27386993114,98275.71,98100.37000000001,98085.53723528577,97988.103,98031.275,97466.01249466513,98596.53750533485
98695.21,98745.45,98344.0,98367.2525799541,98496.52,98293.196,98196.38682887016,98080.623,98054.6615,97420.69274944057,98688.63025055944
98363.61,98836.85,98322.72,98366.03838663608,98695.21,98382.13600000001,98226.79104180285,98147.988,98063.44399999999,97416.95700274677,98709.9309972532
98217.23,98773.48,98190.75,98316.43559109072,98363.61,98409.656,98225.05267056596,98184.205,98056.4325,97420.41490150498,98692.45009849501
98759.43,98816.28,97920.0,98464.10039406049,98217.23,98506.4,98322.2121850085,98257.25,98076.455,97378.16915644745,98774.74084355256
98815.39,99333.0,98649.97,98581.19692937366,98759.42,98570.174,98411.88087864331,98335.272,98094.651,97338.63907968417,98850.66292031582
99037.57,99235.99,98759.55,98733.32128624912,98815.39,98638.64600000001,98525.64253707178,98465.921,98133.091,97269.3040190982,98996.8779809018
99466.09,99500.88,99037.57,98977.57752416609,99037.57,98859.14199999999,98696.63298487691,98620.639,98213.3435,97175.3116510759,99251.3753489241
99600.0,99892.0,99400.0,99185.0516827774,99466.09,99135.696,98860.8815330811,98772.676,98310.7335,97137.66635098563,99483.80064901437
99512.21,99763.99,99382.31,99294.10445518493,99600.0,99286.25200000001,98979.30489070271,98896.326,98399.47,97143.42324235501,99655.51675764499
99318.7,99529.87,99161.14,99302.3029701233,99512.21,99386.914,99041.01309239311,98978.54400000001,98483.3235,97216.42608292072,99750.22091707928
99043.49,99625.69,99000.0,99216.03198008222,99318.7,99388.098,99041.46343923072,99013.372,98546.9975,97303.25350420762,99790.74149579238
98999.99,99250.0,98942.46,99144.01798672148,99043.49,99294.878,99033.92281391604,99077.01,98612.499,97421.95283146744,99803.04516853255
98767.96,99057.95,98709.28,99018.665324481,99000.0,99128.47,98985.56593865858,99132.08300000001,98658.144,97521.07150631641,99795.21649368359
99259.99,99410.23,98712.0,99099.10688298734,98767.96,99078.026,99035.46122253884,99182.13900000001,98719.6945,97592.79490578944,99846.59409421055
99157.12,99713.13,99142.43,99118.44458865823,99259.99,99045.70999999999,99057.58100025904,99216.312,98775.792,97681.12872659948,99870.45527340053
99492.51,99575.85,98909.82,99243.13305910549,99157.12,99135.514,99136.65900021193,99261.80600000001,98863.8635,97842.10070576826,99885.62629423176
100737.03,101295.23,98711.94,99741.09870607033,99492.5,99482.92199999999,99427.63554562794,99388.9,99004.76950000001,97775.50169574004,100234.03730425998
102147.95,102468.92,100481.99,100543.38247071356,100737.03,100158.92,99922.23817369557,99643.695,99208.18549999999,97409.12954760343,101007.24145239656
102158.67,102480.0,101719.59,101081.81164714239,102147.95,100738.656,100328.86214211455,99908.34099999999,99402.3335,97228.04158487402,101576.62541512596
101831.95,102158.68,101250.0,101331.8577647616,102158.67,101273.622,100602.15084354827,100159.666,99569.105,97185.73613688511,101952.47386311488
101738.8,102053.61,101578.12,101467.50517650775,101831.95,101722.88,100808.81432653949,100429.197,99721.2845,97188.849191053,102253.71980894699
101817.22,102032.0,101639.6,101584.07678433851,101738.81,101938.91799999999,100992.16081262322,100710.92,99893.965,97281.60046139706,102506.32953860293
102127.38,102318.5,101800.0,101765.1778562257,101817.22,101934.804,101198.56430123717,101046.86200000001,100089.4725,97420.8095608609,102758.1354391391
101611.92,102329.98,101600.05,101714.09190415047,102126.9,101825.454,101273.71988283041,101282.055,100232.097,97557.83892004646,102906.35507995353
102011.98,102084.13,101600.06,101813.38793610032,101611.92,101861.46,101407.94899504306,101567.541,100391.9265,97692.20399145756,103091.64900854244
102235.6,102239.58,101896.87,101954.12529073356,102011.98,101960.81999999999,101558.43099594432,101841.85,100551.82800000001,97811.33771112116,103292.31828887886
102042.46,102724.38,101950.0,101983.57019382238,102235.6,102005.868,101646.43626940898,101972.39300000001,100680.6465,97912.97082698398,103448.32217301603
101915.66,102071.9,101684.95,101960.93346254827,102042.47,101963.524,101695.38603860734,101949.164,100796.4295,98025.35775511357,103567.50124488643
101677.66,102018.98,101651.67,101866.5089750322,101915.66,101976.672,101692.1631224969,101901.063,100904.702,98176.00953473242,103633.39446526759
101708.08,101818.19,101512.91,101813.69931668813,101677.66,101915.89199999999,101695.05710022475,101888.676,101024.171,98379.9347960751,103668.4072039249
101667.02,101925.77,101667.01,101764.80621112543,101708.09,101802.176,101689.95944563841,101881.498,101155.3475,98669.26237780933,103641.43262219068
101743.47,101786.07,101582.79,101757.6941407503,101667.02,101742.378,101699.68863734051,101874.12299999999,101292.5215,99013.00496021977,103572.03803978024
101820.53,101894.47,101648.56,101778.63942716688,101743.47,101723.352,101721.65979418768,101843.43800000001,101445.15,99491.93928883903,103398.36071116096
101664.81,102015.01,101640.47,101740.69628477792,101820.53,101720.78199999999,101711.32346797173,101848.727,101565.391,99904.34689470124,103226.43510529876
101905.08,101995.64,101618.04,101795.49085651862,101664.81,101760.182,101746.5519283405,101838.03700000001,101702.789,100485.0580714627,102920.51992853731
101723.19,101914.11,101632.06,101771.39057101242,101905.08,101771.416,101742.30430500586,101786.796,101814.323,101180.21987077474,102448.42612922526
101406.78,101723.19,101379.45,101649.85371400829,101723.18,101704.07800000001,101681.29988591388,101723.228,101847.81049999999,101414.21718248542,102281.40381751457
100830.86,101453.0,100472.45,101376.85580933887,101406.78,101506.144,101526.67445211134,101614.74799999999,101781.95599999999,101174.91254706768,102388.9994529323
100750.89,100956.99,100628.43,101168.20053955924,100830.86,101323.36000000002,101385.62273354564,101522.07100000001,101711.56700000001,100975.6501336364,102447.48386636362
100636.8,100960.06,100615.63,100991.06702637282,100750.88,101069.704,101249.47314562825,101414.943,101651.8095,100776.21194477305,102527.40705522695
99979.69,100862.91,99732.0,100653.94135091524,100636.8,100721.004,101018.60348278674,101246.20999999999,101563.854,100414.44861601347,102713.25938398654
97952.26,100142.99,97153.5,99753.38090061017,99979.69,100030.1,100461.08648591641,100867.089,101370.606,99396.67582471379,103344.53617528621
97733.58,98347.81,97586.41,99080.11393374013,97952.26,99410.644,99965.17621574979,100458.394,101150.916,98629.51793685705,103672.31406314294
97277.31,97806.03,96577.0,98479.17928916009,97733.58,98715.92799999999,99476.47326743163,100019.644,100934.18549999999,97888.88764131554,103979.48335868445
96750.86,97541.6,96600.0,97903.07285944007,97277.32,97938.73999999999,98980.9072188077,99504.22200000001,100671.12950000001,97146.61870750361,104195.6402924964
96451.98,97200.01,96323.67,97419.37523962671,96750.86,97233.198,98521.10226993356,98977.101,100381.9485,96470.11815459712,104293.77884540288
96533.35,96870.52,96181.81,97124.03349308448,96451.99,96949.416,98159.69276630928,98489.758,100106.493,95920.71818230253,104292.26781769747
96501.22,97094.19,96400.0,96916.42899538967,96533.34,96702.944,97858.15226334395,98056.794,99835.77100000001,95447.2098747877,104224.33212521231
97164.0,97220.76,96412.0,96998.95266359311,96501.23,96680.282,97731.94276091778,97698.105,99610.088,95156.59438807238,104063.58161192763
96954.61,97169.65,96800.8,96984.17177572876,97163.99,96721.032,97590.60953165998,97329.88600000001,99372.4145,94883.13265510238,103861.69634489762
97268.49,97268.65,96707.77,97078.94451715251,96954.6,96884.334,97532.04234408544,97058.766,99152.488,94705.7559027609,103599.2200972391
96907.15,97268.5,96608.14,97021.67967810167,97268.49,96959.09400000001,97418.4255542517,96954.25499999999,98910.672,94531.71200355462,103289.63199644539
96878.14,97181.82,96778.57,96973.83311873446,96907.16,97034.478,97320.19181711503,96868.711,98663.5525,94420.2870644141,102906.81793558592
96525.2,96878.14,96216.83,96824.28874582298,96878.14,96906.718,97175.64785036683,96793.5,98406.572,94308.57742806031,102504.5665719397
96274.81,96634.58,96057.48,96641.129163882,96525.2,96770.758,97011.85915030014,96745.89499999999,98125.0585,94272.80661816428,101977.31038183572
96492.01,96654.61,96102.94,96591.42277592134,96274.8,96615.462,96917.34112297284,96749.898,97863.4995,94343.89137086505,101383.10762913496
95284.31,96636.37,95259.3,96155.7185172809,96492.01,96290.894,96620.42637334141,96624.99399999999,97557.376,94278.59424941418,100836.15775058583
95657.09,95815.52,95250.76,95989.5090115206,95284.31,96046.68399999998,96445.27430546115,96540.581,97298.6875,94303.20173917244,100294.17326082756
95945.99,96132.47,95528.56,95975.00267434708,95657.09,95930.842,96354.49534083184,96418.78,97058.44249999999,94488.20080725788,99628.6841927421
95432.82,96098.1,95412.0,95794.2751162314,95946.0,95762.444,96186.91800613515,96266.601,96798.2435,94753.32106273969,98843.1659372603
95961.02,96000.0,95432.43,95849.85674415427,95432.83,95656.246,96145.84564138329,96135.85399999999,96597.31,95173.08590049922,98021.53409950077
95134.92,96052.0,94543.86,95611.54449610286,95961.03,95626.368,95962.04097931359,95958.63100000001,96456.443,95039.19640091664,97873.68959908336
94888.01,95376.56,94852.23,95370.36633073524,95134.92,95472.552,95766.76261943838,95759.618,96314.16449999998,94865.76557560558,97762.5634243944
95384.0,95679.69,94888.0,95374.91088715683,94888.01,95360.15400000001,95697.16941590412,95645.49799999999,96219.499,94788.77169397532,97650.22630602468
95288.01,95865.71,94888.88,95345.94392477123,95384.01,95331.192,95622.77679483064,95546.818,96146.3565,94680.85937194184,97611.85362805815
95493.77,96079.32,94624.43,95395.21928318084,95288.0,95237.742,95599.32101395234,95446.99399999999,96098.446,94612.50884756606,97584.38315243393
94787.87,95555.25,94556.21,95192.76952212056,95493.77,95168.332,95451.78446596101,95397.35,96011.17199999999,94430.75388472257,97591.59011527742
94030.82,94847.99,92500.9,94805.45301474705,94787.87,94996.894,95193.42729033173,95234.723,95887.652,94096.40545172784,97678.89854827216
94242.61,95106.33,93753.99,94617.83867649804,94030.81,94768.616,95020.55141936232,95064.385,95741.58249999999,93912.51584573039,97570.64915426959
94243.89,94859.54,94053.82,94493.18911766537,94242.62,94559.792,94879.34025220554,94945.492,95606.04650000001,93753.8614526775,97458.23154732252
93980.0,94404.0,93755.48,94322.12607844359,94243.89,94257.038,94715.82384271361,94747.39,95441.622,93627.3568658503,97255.8871341497
94468.97,94596.0,93600.0,94371.07405229573,93982.01,94193.258,94670.94132585658,94680.795,95319.713,93594.60773093699,97044.81826906302
95290.93,95290.99,94460.86,94677.6927015305,94468.97,94445.28,94783.6665393372,94721.087,95240.35250000001,93678.83394983213,96801.87105016789
95060.61,95310.94,94900.0,94805.33180102034,95290.93,94608.88,94834.01989582133,94688.74799999999,95167.12299999999,93726.63047154009,96607.6155284599
95135.3,95150.0,94809.07,94915.32120068024,95060.61,94787.162,94888.79809658109,94673.477,95110.14749999999,93767.29452744989,96453.00047255009
94983.82,95382.32,94966.66,94938.15413378683,95135.3,94987.926,94906.07480629362,94622.48199999999,95034.738,93859.72267490342,96209.75332509658
94776.99,95030.31,93422.89,94884.4327558579,94983.82,95049.53,94882.60484151295,94621.394,95009.372,93835.13818604605,96183.60581395395
94027.9,94800.69,94017.93,94598.9218372386,94777.0,94796.924,94727.20396123786,94621.102,94927.9125,93717.39241488995,96138.43258511006
94424.24,94487.74,93796.99,94540.69455815907,94027.91,94669.65,94672.11960464915,94639.265,94851.825,93722.14197959722,95981.50802040278
94472.58,94566.64,94280.65,94517.9897054394,94424.24,94537.106,94635.83967653112,94662.13399999999,94803.813,93696.70284635865,95910.92315364134
94095.03,94618.63,94048.07,94377.0031369596,94472.59,94359.348,94537.51064443454,94673.637,94710.5135,93704.09299516336,95716.93400483664
93221.59,94299.22,93186.38,93991.86542463973,94095.04,94048.26800000001,94298.25234544644,94548.899,94614.84700000001,93430.30433170505,95799.38966829497
93030.87,93400.98,92750.0,93671.53361642649,93221.59,93848.862,94067.8191917289,94322.893,94521.99,93151.1018518671,95892.8781481329
93516.62,93787.75,92970.96,93619.89574428432,93030.88,93667.338,93967.60115686909,94168.49399999999,94428.62100000001,93050.58347943811,95806.65852056192
93462.43,93660.0,93016.55,93567.40716285622,93516.63,93465.30799999999,93875.75185562015,94001.207,94337.342,92957.14150604402,95717.54249395599
93465.23,93877.46,93224.0,93533.34810857082,93462.43,93339.348,93801.11151823465,93849.348,94235.91500000001,92916.74192875765,95555.08807124237
93421.94,93696.97,93155.25,93496.21207238056,93465.23,93379.41799999999,93732.17124219198,93713.843,94167.6185,92827.49703638977,95507.73996361022
91986.42,93486.19,91900.12,92992.94804825372,93421.94,93170.52799999999,93414.76192542979,93509.69499999999,94065.3985,92407.20793253536,95723.58906746464
92863.8,92900.0,91800.0,92949.89869883581,91986.41,93039.96399999999,93314.5870298971,93353.651,93996.458,92256.64796867014,95736.26803132986
94244.02,94588.23,92671.67,93381.27246589054,92863.81,93196.28199999999,93483.57484264308,93330.79500000001,93996.4645,92256.65057542578,95736.27842457422
94250.95,94685.25,93846.15,93671.16497726037,94244.02,93353.426,93623.09759852615,93346.387,94010.01200000002,92266.5221281745,95753.50187182553
92693.11,94293.96,92325.0,93345.14665150692,94250.96,93207.66,93454.00894424866,93293.539,93921.219,92097.12586252559,95745.31213747441
93020.11,93239.51,92403.77,93236.80110100462,92693.11,93414.398,93375.11822711253,93292.463,93807.678,92061.53590895288,95553.82009104712
91909.59,93291.96,91900.01,92794.39740066975,93020.1,93223.556,93108.65854945571,93131.76000000001,93650.12700000001,91813.69676333232,95486.5572366677
91903.22,92371.32,91203.67,92497.33826711317,91909.59,92755.396,92889.48790410011,92975.839,93488.523,91633.6353320947,95343.41066790531
92108.84,92497.66,91781.09,92367.83884474212,91903.21,92326.974,92747.55192153645,92840.2,93344.774,91532.69605350302,95156.85194649699
92456.32,92720.67,91624.0,92397.33256316141,92108.84,92279.61600000001,92694.60066307528,92743.638,93228.7405,91507.9048292698,94949.5761707302
92552.49,92689.38,92034.55,92449.05170877429,92456.32,92186.09199999999,92668.76236069796,92800.24500000001,93154.97,91451.97726114737,94857.96273885263
92775.84,92850.0,92431.73,92557.98113918287,92552.49,92359.342,92688.23102238924,92791.449,93072.55,91471.71420699572,94673.38579300429
93102.52,93159.16,92590.33,92739.49409278858,92775.85,92599.202,92763.55629104574,92677.299,93004.04699999999,91544.43866381078,94463.6553361892
93364.36,93726.87,93033.5,92947.78272852572,93102.52,92850.30600000001,92872.79332903742,92588.64,92967.5135,91588.53172684221,94346.4952731578
93696.13,93727.83,93312.58,93197.23181901715,93364.36,93098.26800000001,93022.49090557607,92688.94200000001,92991.24049999999,91577.94843449649,94404.53256550348
93837.69,93908.85,93500.0,93410.71787934477,93696.13,93355.308,93170.70892274404,92770.7,93031.5815,91568.34917109813,94494.81382890187
93956.83,94250.07,93642.85,93592.75525289652,93837.69,93591.50600000001,93313.64002769967,92975.424,93053.59199999999,91547.0368337386,94560.14716626138
94252.83,94319.0,93733.83,93812.78016859769,93956.83,93821.568,93484.40184084518,93210.385,93093.112,91502.28951229468,94683.93448770531
94492.63,95000.0,94070.0,94039.39677906514,94252.83,94047.222,93667.7160516006,93448.764,93144.482,91440.72125706765,94848.24274293236
94680.01,94766.12,94388.5,94252.93451937677,94492.62,94243.99799999999,93851.76949676411,93671.133,93207.3855,91372.63156730735,95042.13943269265
94793.08,95000.55,94582.03,94432.98301291784,94680.0,94435.076,94022.91686098881,93895.192,93347.71849999999,91477.18056742926,95218.25643257072
95215.73,95293.4,94757.57,94693.89867527857,94793.07,94686.856,94239.79197717266,94139.18100000001,93465.315,91434.05695788453,95496.57304211547
95073.95,95267.16,94600.49,94820.58245018573,95215.73,94851.08,94391.45707223217,94336.324,93506.8115,91377.05096214681,95636.57203785318
95023.44,95117.26,94702.49,94888.20163345715,95073.95,94957.242,94506.36305909904,94502.23199999999,93545.436,91332.45931376424,95758.41268623577
93557.23,95046.0,92715.85,94444.54442230478,95023.44,94732.686,94333.79341199012,94488.34199999999,93588.642,91412.29271809163,95764.99128190838
94115.63,94680.76,93379.93,94334.90628153653,93557.23,94597.196,94294.12733708281,94516.13600000001,93643.41799999999,91472.1784098992,95814.65759010077
93730.92,94524.0,92206.02,94133.57752102436,94115.62,94300.234,94191.72600306776,94493.545,93734.4845,91722.49562451149,95746.47337548852
93645.05,94062.94,93177.4,93970.73501401625,93730.93,94014.454,94092.33036614634,94432.767,93821.576,92001.72975779272,95641.42224220728
95793.05,95836.0,93318.07,94578.1733426775,93645.06,94168.376,94401.55211775609,94562.809,94005.7865,92170.12705441208,95841.44594558793
94861.62,95793.04,94581.87,94672.65556178501,95793.04,94429.254,94485.20082361861,94580.97,94126.0515,92406.311755832,95845.79124416801
95327.06,95386.74,94373.85,94890.79037452335,94861.62,94671.54000000001,94638.26612841521,94634.368,94264.78,92634.18040540567,95895.37959459433
94672.05,95442.15,94586.02,94817.8769163489,95327.07,94859.766,94644.40865052154,94580.0,94359.5905,92879.9954386774,95839.1855613226
94613.26,94923.05,94603.72,94749.67127756594,94669.06,95053.40800000001,94638.74525951761,94533.931,94435.1275,93076.43520712122,95793.81979287878
94767.7,94955.54,94586.03,94755.68085171064,94613.26,94848.33799999999,94662.19157596894,94508.357,94505.29449999999,93237.53179450332,95773.05720549666
94726.11,94894.81,94657.39,94745.82390114044,94767.69,94821.236,94673.81310761096,94625.24500000001,94556.7935,93344.98535339562,95768.60164660438
94600.69,94746.37,94360.65,94697.44593409363,94726.1,94675.962,94660.51799713624,94673.751,94594.9435,93431.37514235459,95758.5118576454
94424.26,94696.97,94214.38,94606.38395606242,94600.7,94626.40400000001,94617.56199765691,94743.08499999999,94618.315,93490.48492117049,95746.14507882952
94424.24,94495.9,94180.0,94545.66930404163,94424.26,94588.6,94582.41254353747,94821.00399999999,94626.8855,93508.18136123946,95745.58963876055
94206.95,94429.84,94106.49,94432.76286936109,94424.24,94476.45,94514.14662653065,94662.394,94612.60149999999,93479.47720759892,95745.72579240106
94063.29,94316.09,93831.73,94309.60524624072,94206.96,94343.886,94432.17269443416,94582.561,94581.76550000001,93423.08724350258,95740.44375649744
94366.69,94381.08,94013.51,94328.63349749382,94063.29,94297.086,94420.26674999158,94486.524,94560.446,93402.44809835074,95718.44390164925
94216.25,94441.87,94216.25,94291.17233166256,94366.7,94255.48400000001,94383.17279544767,94440.94399999999,94510.472,93385.75620728619,95635.1877927138
94246.36,94333.34,94151.51,94276.23488777503,94216.26,94219.908,94358.29774172991,94404.254,94469.0925,93371.0862590093,95567.0987409907
94074.79,94408.34,94031.22,94209.08659185003,94246.36,94193.476,94306.75087959718,94334.963,94421.66,93342.68772392246,95500.63227607755
94329.45,94329.8,94044.82,94249.20772790002,94074.8,94246.708,94310.8779923977,94295.29699999999,94460.271,93459.08140836791,95461.46059163207
94488.86,94528.27,94300.01,94329.09181860002,94329.46,94271.14199999999,94343.2383574163,94284.114,94478.93250000001,93490.96459909815,95466.90040090187
94625.65,94791.67,94455.04,94427.94454573335,94488.87,94353.022,94394.58592879515,94304.253,94523.669,93599.33607310631,95448.00192689367
94550.01,94655.2,94528.01,94468.63303048891,94625.66,94413.75200000001,94422.84485083238,94316.83,94568.917,93742.23895157468,95395.59504842533
94400.01,94606.11,94342.63,94445.75868699262,94550.0,94478.796,94418.69305977195,94336.136,94499.265,93904.70478558511,95093.82521441489
94620.0,94638.44,94307.25,94503.83912466175,94400.01,94536.90599999999,94455.29432163159,94391.807,94487.184,93914.19726116859,95060.1707388314
94410.26,94647.05,94377.57,94472.64608310783,94620.0,94521.186,94447.10626315311,94396.16399999999,94441.34400000001,94026.36396038774,94856.32403961229
94448.14,94708.12,94312.56,94464.47738873857,94410.26,94485.684,94447.29421530708,94419.35299999999,94430.1485,94029.54259026646,94830.75440973353
94151.52,94448.14,93984.55,94360.15825915906,94448.14,94405.986,94393.51708525125,94409.86899999999,94407.0615,93997.76221970469,94816.3607802953
94275.79,94306.62,94121.0,94332.03550610604,94151.51,94381.142,94372.11216066012,94429.969,94382.466,94006.66612726155,94758.26587273846
94249.26,94327.4,94084.64,94304.44367073737,94275.79,94306.99399999999,94349.77540417646,94421.95,94358.6235,94015.5400578744,94701.7069421256
94586.11,94668.31,94200.89,94398.33244715826,94249.27,94342.164,94392.74533068982,94431.675,94357.8945,94016.92128985353,94698.86771014646
94940.76,95050.94,94575.75,94579.14163143885,94586.12,94440.688,94492.38436147348,94463.186,94383.71949999999,93954.70909240237,94812.72990759762
94593.8,95005.0,94561.0,94584.02775429258,94940.75,94529.144,94510.8235684783,94467.56499999999,94392.1975,93953.22944156277,94831.16555843722
94599.99,94753.37,94541.66,94589.34850286173,94593.8,94593.984,94527.03564693678,94487.563,94411.8495,93972.60886165414,94851.09013834585
94452.07,94655.22,94422.13,94543.58900190782,94599.99,94634.546,94513.40552931192,94470.76999999999,94431.2885,94023.7296372345,94838.84736276549
94580.0,94589.46,94296.99,94555.72600127189,94452.08,94633.324,94525.51361489156,94487.74399999999,94441.954,94030.36857683632,94853.53942316367
94625.25,94670.0,94480.58,94578.9006675146,94580.0,94570.222,94543.64750309309,94505.455,94462.40400000001,94057.4470196561,94867.36098034392
94622.4,94699.0,94418.56,94593.40044500973,94625.25,94575.942,94557.96613889434,94552.543,94481.20599999999,94083.6326643845,94878.77933561549
94587.99,94650.0,94500.0,94591.59696333983,94622.4,94573.542,94563.42502273172,94583.763,94506.866,94156.26747649028,94857.46452350971
94571.43,94627.8,94500.0,94584.87464222655,94587.99,94597.414,94564.88047314413,94615.98,94518.965,94177.56504955317,94860.36495044682
94381.78,94616.0,94357.14,94517.17642815104,94571.43,94557.76999999999,94531.58947802702,94595.54699999999,94513.611,94166.90582988867,94860.31617011134
94323.85,94441.42,94274.01,94452.73428543404,94381.78,94497.49,94493.81866384028,94533.856,94498.521,94146.12361851617,94850.91838148382
94170.01,94393.57,94109.0,94358.49285695603,94323.85,94407.01200000002,94434.94436132387,94491.477,94479.521,94098.96131417312,94860.08068582686
93906.22,94222.41,93711.19,94207.73523797069,94170.01,94270.658,94338.81265926498,94422.1,94454.8315,93996.44013353428,94913.22286646572
94015.16,94056.04,93836.51,94143.54349198047,93906.21,94159.40400000001,94279.9667212168,94378.409,94424.5895,93933.44231736929,94915.73668263071
94255.1,94348.64,94015.16,94180.72899465365,94015.17,94134.068,94275.44549917738,94345.919,94416.8315,93919.8640625326,94913.7989374674
94328.2,94600.0,94173.48,94229.88599643577,94255.1,94134.938,94285.03722659967,94316.214,94410.8345,93912.56485170042,94909.10414829958
94663.78,94730.04,94303.03,94374.51733095718,94328.21,94233.69200000001,94353.89954903608,94320.352,94436.4475,93941.65100761595,94931.24399238404
94811.0,94994.49,94663.77,94520.01155397146,94663.77,94414.648,94437.0087219386,94342.653,94463.208,93947.54425646081,94978.87174353919
95071.9,95450.1,94675.54,94703.97436931431,94811.0,94625.996,94552.44349976795,94392.7,94504.34,93932.36952163334,95076.31047836665
95046.76,95131.05,94791.43,94818.23624620955,95071.91,94784.32800000001,94642.31922708287,94459.198,94527.37250000001,93906.52642432938,95148.21857567065
95139.45,95271.56,94984.36,94925.30749747304,95046.76,94946.578,94732.70664034053,94540.758,94537.307,93883.14420986219,95191.46979013781
94992.64,95314.12,94916.0,94947.75166498203,95139.46,95012.35,94779.96725118771,94623.021,94557.249,93872.24488083231,95242.25311916768
94650.26,95055.93,94578.54,94848.58777665469,94992.65,94980.202,94756.38411460812,94697.425,94559.7625,93873.72990065806,95245.79509934194
94687.69,94800.0,94612.0,94794.95518443646,94650.26,94903.36,94743.89427558846,94764.678,94571.5435,93885.20533163425,95257.88166836575
94352.7,94727.28,94302.9,94647.53678962431,94687.69,94764.548,94672.76804366328,94774.438,94560.17850000001,93866.93697801957,95253.42002198045
93962.91,94362.92,93800.0,94419.32785974955,94352.7,94529.24,94543.7029448154,94737.909,94527.0615,93785.32332314935,95268.79967685064
94545.06,94563.82,93946.96,94461.23857316637,93962.91,94439.724,94543.94968212169,94726.03699999998,94523.19450000001,93782.74382971032,95263.6451702897
95325.43,95940.0,94463.32,94749.30238211091,94545.07,94574.758,94686.03701264501,94777.48,94560.0665,93737.17536697676,95382.95763302324
94218.01,95400.0,94081.38,94572.20492140728,95325.43,94480.822,94600.9411921641,94692.091,94542.3955,93705.47258144917,95379.31841855083
94217.43,94500.0,93899.99,94453.94661427152,94218.01,94453.76800000001,94531.2118844979,94609.158,94534.17799999999,93687.4450145225,95380.91098547747
94269.23,94408.17,93972.54,94392.37440951435,94217.43,94515.03199999999,94483.57881458919,94522.13599999998,94531.447,93681.51140315761,95381.38259684239
94503.34,94913.03,94202.76,94429.36293967624,94269.23,94506.688,94487.17175739116,94473.206,94548.1135,93715.11601870738,95381.11098129263
94181.37,94543.28,94045.45,94346.69862645083,94503.34,94277.876,94431.57143786548,94426.31700000001,94561.871,93765.2147019822,95358.5272980178
93637.37,94327.35,93281.0,94110.25575096722,94181.37,94161.74799999999,94287.17117643538,94321.285,94542.9815,93676.85717577235,95409.10582422763
93590.24,93947.3,93469.2,93936.91716731148,93637.38,94036.31,94160.4564170835,94245.039,94509.7385,93551.00550323713,95468.47149676288
93039.1,93661.55,92904.35,93637.64477820766,93590.24,93790.284,93956.57343215922,94152.658,94445.2835,93283.3626778186,95607.20432218141
92846.79,93195.99,92644.11,93374.02651880511,93039.11,93458.974,93754.79462631208,93982.831,94354.434,92996.79261630985,95712.07538369014
91644.96,92889.06,91372.17,92797.67101253674,92846.79,92951.692,93371.18833061897,93614.784,94196.13200000001,92396.32151394714,95995.94248605288
90851.22,91776.04,90833.12,92148.85400835783,91644.96,92394.462,92913.01227050643,93278.105,93985.098,91694.72826671733,96275.46773328267
90732.0,91350.0,90300.0,91676.56933890522,90851.23,91822.814,92516.46458495979,92929.562,93769.36,91115.97360762549,96422.74639237451
91131.41,91780.0,90583.24,91494.84955927015,90732.0,91441.276,92264.63647860345,92615.78,93568.958,90750.94839030062,96386.96760969938
91833.03,92300.0,89256.69,91607.57637284677,91131.41,91238.524,92186.16257340282,92348.749,93410.97750000001,90574.81942118412,96247.1355788159
92123.75,93100.0,91570.0,91779.63424856451,91833.03,91334.282,92174.81483278412,92142.987,93284.652,90455.8532606762,96113.4507393238
91343.2,92289.07,91250.0,91634.15616570969,92123.75,91432.678,92023.61213591427,91913.56999999999,93117.4275,90242.80439309934,95992.05060690067
91983.96,92300.0,91250.0,91750.75744380648,91343.21,91683.06999999999,92016.40265665713,91752.94200000001,92998.99049999999,90143.53479862766,95854.44620137231
92077.65,92405.39,91593.85,91859.72162920432,91983.96,91872.318,92027.53853726492,91656.79699999999,92904.72750000001,90058.7979322081,95750.65706779192
92312.18,92534.1,91600.0,92010.54108613622,92077.65,91968.148,92079.29153048947,91603.336,92793.0835,90044.57650155298,95541.59049844701
93575.53,93783.12,91908.2,92532.20405742415,92312.18,92258.50399999999,92351.33488858229,91796.39300000001,92705.5885,90195.43156838953,95215.74543161047
94193.49,94472.0,93401.84,93085.96603828279,93575.53,92828.56199999999,92686.27218156733,92130.62000000001,92704.3625,90197.29379144381,95211.4312085562
94399.98,94727.15,94152.0,93523.97069218854,94193.49,93311.766,92997.85542128235,92497.418,92713.49,90182.0166037188,95244.96339628121
94536.1,94612.7,94164.77,93861.3471281257,94399.99,93803.45599999999,93277.53625377646,92837.887,92726.83350000001,90158.29028494876,95295.37671505126
94470.77,94880.0,94346.22,94064.48808541714,94536.11,94235.174,93494.48784399891,93101.661,92725.205,90161.36725953613,95289.04274046388
94834.5,95041.17,94462.59,94321.15872361143,94470.76,94486.96800000001,93738.12641781729,93372.736,92757.8615,90100.97833369076,95414.74466630924
