open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,average_price,price_change
94786.23,95151.15,94687.87,94978.48,636.81156,60425238.6004442,85265,363.03885,34450077.6460702,94919.51,192.25
94978.48,94997.32,94685.81,94802.98,409.77402,38856353.108569,49494,186.53449,17687335.0955042,94841.565,-175.5
94802.99,94952.29,94542.0,94591.79,436.90784,41376947.0652489,68059,200.4601,18983287.5065712,94747.14499999999,-211.20000000001164
94591.78,95381.7,94392.0,95128.59,1181.76573,112223181.110607,178842,580.02635,55090463.0875336,94886.85,536.8099999999977
95128.59,95516.0,94699.69,94862.72,1143.36617,108792520.6060605,123452,652.50511,62100038.9520478,95107.845,-265.86999999999534
94862.73,95234.37,94803.03,95234.36,455.65,43302158.0298531,71796,221.53479,21052376.4331689,95018.7,371.63000000000466
95234.37,95299.24,94913.75,95010.33,290.28586,27593868.7429339,47561,141.84373,13482922.5692355,95106.495,-224.0399999999936
95010.34,96000.0,94984.84,95708.07,925.61919,88472314.4110468,110599,528.64795,50533631.554601,95492.42,697.7300000000105
95708.07,95800.0,95395.21,95596.48,702.11721,67131525.5918291,79223,367.42407,35128086.3021117,95597.60500000001,-111.59000000001106
95596.48,95697.01,95380.04,95574.99,517.46772,49408449.1790653,59246,298.97139,28544324.8289771,95538.525,-21.489999999990687
95575.0,95880.0,95505.35,95822.0,452.62773,43344714.574143,53464,249.42978,23884696.8430368,95692.675,247.0
95822.01,96211.54,95640.05,96150.0,844.76163,81063998.521037,84808,448.73644,43057598.5932298,95925.795,327.99000000000524
96150.0,96799.86,96036.86,96755.51,976.02528,94077226.3203808,108158,468.8193,45199567.8438319,96418.36,605.5099999999948
96755.51,96808.37,96538.77,96708.0,826.74686,79924436.4989508,84692,393.9329,38084070.8672659,96673.57,-47.50999999999476
96708.0,96876.38,96469.46,96732.99,533.66374,51587913.227061,64369,243.18454,23508628.9807795,96672.92000000001,24.99000000000524
96733.0,96895.0,96609.42,96850.01,677.3051,65536888.2559143,75640,299.57268,28988085.013362,96752.20999999999,117.00999999999476
96850.01,96988.05,96436.0,96458.17,903.27447,87348109.2384922,95774,387.86062,37514449.6970279,96712.025,-391.8399999999965
96458.17,97440.91,95924.6,97256.49,3007.10456,290970641.1263093,352467,1544.93306,149517808.7334545,96682.755,798.320000000007
97256.48,97323.16,96164.78,96455.01,2007.047,194011343.528527,334380,904.04184,87372415.2501355,96743.97,-801.4700000000012
96455.01,97650.0,96040.04,97229.74,1725.0299,167438825.3229764,318172,911.23751,88417872.2779348,96845.01999999999,774.7300000000105
97229.75,97591.84,96325.44,96757.57,1272.75775,123305062.2360862,336972,564.25388,54650773.9868946,96958.64,-472.179999999993
96757.57,97350.0,96400.0,97319.74,839.9046,81388376.6730356,298186,465.02537,45067216.6603937,96875.0,562.1699999999983
97319.74,97777.0,97200.0,97317.74,714.40965,69635113.5899966,208680,333.95454,32553629.8589224,97488.5,-2.0
97317.74,97839.5,97300.0,97306.46,718.8468,70144870.7544989,218888,349.58694,34112718.436833,97569.75,-11.279999999998836
97306.46,97355.77,97040.16,97212.68,394.14727,38310466.0892024,81120,180.45881,17540159.3796905,97197.965,-93.78000000001339
97212.69,97212.69,96666.66,96911.04,418.78092,40589934.9897149,96380,190.39105,18449603.8888742,96939.675,-301.65000000000873
96911.04,97077.78,96758.17,96984.79,441.78434,42809914.0635574,86210,189.59721,18375570.2943291,96917.975,73.75
96984.79,97080.96,96796.56,96825.82,315.00973,30537528.6346952,80859,145.96153,14150954.8419259,96938.76000000001,-158.9699999999866
96825.83,97000.0,96650.0,96985.47,342.35914,33143861.4969685,98239,161.29927,15614907.4609631,96825.0,159.63999999999942
96985.47,97342.44,96856.98,96966.85,388.64008,37750293.2169702,95390,188.46857,18307144.6324501,97099.70999999999,-18.619999999995343
96966.85,97090.91,96833.99,97062.3,255.7492,24802058.6193157,49698,138.78592,13459093.7784132,96962.45000000001,95.44999999999709
97062.3,97066.18,96766.51,96813.41,265.52213,25730011.7099153,51313,121.83622,11806078.5849994,96916.345,-248.88999999999942
96813.49,96860.48,96590.28,96765.34,316.46331,30607608.4729405,57542,150.86266,14591417.2265153,96725.38,-48.15000000000873
96765.35,96918.56,96512.0,96539.49,382.40263,36978204.5563764,52819,199.37884,19280525.6287717,96715.28,-225.86000000000058
96539.49,96645.83,96280.65,96304.0,546.86929,52735823.6168206,75732,231.64872,22341472.6696759,96463.23999999999,-235.49000000000524
96304.0,96529.84,96100.01,96129.97,543.39121,52324864.8249085,56520,266.93581,25708651.6406171,96314.92499999999,-174.02999999999884
96129.97,96702.48,96107.84,96554.32,527.99485,50934248.9631955,70904,324.69704,31319443.6721967,96405.16,424.3500000000058
96554.32,96640.01,96402.82,96488.53,355.37669,34293411.1148628,51821,156.72851,15124104.2489452,96521.41500000001,-65.79000000000815
96488.53,96830.0,96482.51,96757.58,448.41508,43366538.0835651,67414,259.14353,25063079.3292979,96656.255,269.0500000000029
96757.57,96921.36,96666.66,96666.66,387.5824,37514578.7433636,66505,179.09312,17334223.6436543,96794.01000000001,-90.91000000000349
96666.66,96839.71,96472.43,96504.79,630.80373,60941248.0646488,123296,274.66089,26536648.5776765,96656.07,-161.8700000000099
96504.8,97342.44,96504.79,97016.01,1390.59074,134843609.2804468,295162,723.97226,70207602.4394508,96923.61499999999,511.20999999999185
97016.0,97660.0,96759.12,97521.35,1587.60159,154404896.7745661,358373,760.741,73993676.9481263,97209.56,505.3500000000058
97521.36,98444.42,97406.54,97868.2,1899.91498,186199967.2388288,322111,1061.6085,104035759.3819832,97925.48,346.8399999999965
97868.21,98299.76,97837.63,98026.0,799.71144,78436434.2572676,195917,371.56531,36443428.9636494,98068.695,157.7899999999936
98025.99,98697.86,98000.0,98527.98,813.64324,80058357.7590923,165566,416.86107,41016550.8077346,98348.93,501.9899999999907
98527.97,98976.91,98491.53,98592.01,1070.42711,105694779.4644084,180335,486.36586,48028389.6538208,98734.22,64.0399999999936
98592.02,98748.0,98300.0,98311.52,846.16971,83341078.5010668,129730,353.01666,34770057.5893241,98524.0,-280.5
98311.51,98419.14,98196.96,98272.7,507.38037,49866462.4661893,81209,233.22721,22925013.6453175,98308.05,-38.80999999999767
98272.7,98512.94,98250.0,98296.37,317.54844,31240471.6515913,61204,130.43638,12832399.8908835,98381.47,23.669999999998254
98296.37,98382.19,98067.99,98174.18,314.26227,30864431.0787876,63505,131.31309,12896621.6401663,98225.09,-122.19000000000233
98174.17,98288.0,97887.2,97950.01,465.14321,45618493.3392501,65530,170.8877,16760521.6471617,98087.6,-224.1600000000035
97950.01,98095.06,97800.0,98040.0,292.09859,28611491.6113112,64925,159.17303,15592662.7136372,97947.53,89.99000000000524
98040.0,98314.15,97848.48,98304.51,368.90158,36171507.8603175,67580,221.96194,21766315.9894926,98081.315,264.50999999999476
98304.51,98304.51,98052.97,98200.0,274.6885,26968830.4314827,42002,132.64343,13022081.354554,98178.73999999999,-104.50999999999476
98200.01,98200.01,97862.87,98001.0,304.49957,29830355.8124673,52442,148.18614,14516334.7311307,98031.44,-199.00999999999476
98001.0,98196.51,97988.76,98126.21,249.97787,24525804.4524826,39928,140.56781,13790683.4106051,98092.635,125.2100000000064
98126.21,98209.7,98039.91,98127.54,211.92338,20787728.3680597,40710,103.13333,10116686.1237756,98124.805,1.3299999999871943
98127.53,98350.04,98095.17,98271.88,454.46141,44646595.6032267,50261,259.53518,25496001.3645179,98222.605,144.35000000000582
98271.87,98306.22,97905.26,97906.07,303.67578,29802971.8525744,46767,144.21081,14157149.6565227,98105.73999999999,-365.79999999998836
97906.08,97980.0,97532.58,97690.37,671.7915,65683012.6445539,83000,316.42318,30933719.1240378,97756.29000000001,-215.7100000000064
97690.37,97859.6,97600.0,97789.32,330.6856,32318451.1124093,63716,168.8298,16499188.1213364,97729.8,98.95000000001164
97789.32,97923.07,97711.54,97889.39,279.11118,27296916.8702599,42774,158.34974,15487546.3035672,97817.305,100.06999999999243
97889.4,98016.97,97800.0,97888.12,336.79692,32970456.7770247,67271,158.90366,15555754.4058859,97908.485,-1.2799999999988358
97888.12,98068.46,97750.0,97973.05,463.20054,45341635.8773825,75728,245.93475,24075252.2366028,97909.23000000001,84.93000000000757
97973.05,98080.15,97828.38,98035.04,329.4416,32275998.3443315,70354,154.25173,15111146.618791,97954.265,61.98999999999069
98035.05,98152.02,97514.79,97657.94,737.78425,72116692.5446976,163816,299.43846,29272651.3613654,97833.405,-377.1100000000006
97657.95,97874.68,97549.99,97704.6,575.11901,56166306.5009752,97260,231.91541,22654463.2913931,97712.33499999999,46.65000000000873
97704.6,98049.99,97687.77,98016.26,251.44705,24605691.9353016,55417,133.44946,13060512.7735854,97868.88,311.65999999998894
98016.26,98139.13,97909.85,97961.56,237.21797,23254816.9963055,51389,113.13022,11090953.6094206,98024.49,-54.69999999999709
97961.56,98350.0,97931.23,98166.26,330.48168,32443845.3761153,66051,164.9722,16195900.559304,98140.61499999999,204.6999999999971
98166.26,98671.02,98166.25,98599.02,441.69473,43489843.0947904,78484,238.97885,23528881.3346146,98418.63500000001,432.7600000000093
98599.02,98778.43,98344.0,98362.43,536.3759,52858446.8941332,85257,286.51304,28238121.3619306,98561.215,-236.59000000001106
98362.43,98484.85,98265.91,98417.25,289.70747,28494869.8143368,40523,77.78828,7651657.7338533,98375.38,54.820000000006985
98417.25,98419.14,98143.2,98220.5,253.83122,24942987.5215707,48797,121.62406,11950528.3034683,98281.17,-196.75
98220.51,98391.59,98154.18,98213.43,254.43352,25001267.9263059,58515,103.81753,10201927.9719135,98272.885,-7.080000000001746
98213.44,98322.35,98050.0,98123.53,237.36247,23301699.3649325,44743,111.38221,10934887.9090609,98186.175,-89.91000000000349
98123.53,98227.49,98105.41,98227.48,187.53679,18409662.724784,35021,80.70283,7922004.3955282,98166.45000000001,103.94999999999709
98227.49,98227.49,98069.0,98187.96,151.23775,14844043.0540507,34670,69.2099,6793017.694853,98148.245,-39.529999999998836
98187.97,98522.76,98187.96,98357.46,238.65677,23475619.8049814,48137,134.43448,13223568.4799959,98355.36,169.49000000000524
98357.46,98500.0,98264.78,98358.98,212.64998,20916952.9786709,33870,98.94578,9732910.7311619,98382.39,1.5199999999895226
98358.98,98500.0,98304.82,98451.47,149.6113,14719996.154905,27586,77.99299,7673077.9219469,98402.41,92.49000000000524
98451.48,98464.84,98268.77,98268.77,118.31169,11639175.7821078,22869,52.82694,5197180.4543359,98366.805,-182.70999999999185
98268.77,98268.78,97777.77,97861.04,511.7393,50116997.7743323,93896,206.03729,20175926.8297545,98023.275,-407.7300000000105
97861.04,97943.02,97637.93,97652.2,341.13546,33364700.5546017,54452,152.61323,14928987.3381314,97790.475,-208.8399999999965
97652.21,97776.68,97600.0,97737.48,331.79062,32410490.8786509,53205,166.01652,16218176.3189569,97688.34,85.26999999998952
97737.48,97822.16,97615.13,97641.63,186.71771,18242708.3904039,45553,97.639,9541073.2474778,97718.645,-95.84999999999127
97641.62,97956.66,97569.04,97770.01,316.47526,30938403.707948,80218,172.93686,16906867.4111783,97762.85,128.38999999999942
97770.01,98018.96,97680.18,97689.96,281.94319,27588283.9077148,59386,136.5311,13361134.3248222,97849.57,-80.04999999998836
97689.96,97967.08,97276.79,97855.06,776.65874,75745887.9772476,158178,345.28002,33683477.2790605,97621.935,165.09999999999127
97855.06,98281.89,97702.3,98028.98,492.23074,48245724.8705779,128211,271.40169,26605232.9414247,97992.095,173.91999999999825
98028.98,98332.54,97937.82,98035.17,454.56381,44612872.8238043,105962,180.92237,17751720.551494,98135.18,6.190000000002328
98035.17,98078.94,97673.57,97731.08,358.65597,35110790.9725801,77027,121.80753,11922859.8956451,97876.255,-304.0899999999965
97731.09,97927.98,97577.46,97918.91,301.29033,29442380.6707477,81681,147.11666,14376793.9001969,97752.72,187.82000000000698
97918.91,98109.0,97854.99,98079.63,306.85684,30076084.9344985,63872,181.14037,17754041.8022267,97981.995,160.72000000000116
98079.64,98678.0,98024.0,98275.71,680.46167,66966658.2748979,136008,364.2579,35845241.2957131,98351.0,196.07000000000698
98275.71,98522.46,98216.58,98496.52,327.78368,32246539.3994496,67166,152.89327,15040665.28193,98369.52,220.80999999999767
98496.52,98745.45,98344.0,98695.21,407.85275,40210510.8078755,61068,208.75078,20579054.4850063,98544.725,198.69000000000233
98695.21,98836.85,98322.72,98363.61,469.68089,46304262.2185635,114505,243.2526,23985512.006789,98579.785,-331.6000000000058
98363.61,98773.48,98190.75,98217.23,494.23065,48658511.3863303,142978,243.83238,24007512.4136408,98482.11499999999,-146.38000000000466
98217.23,98816.28,97920.0,98759.43,567.37864,55783425.7067176,155403,279.29026,27467907.0312827,98368.14,542.1999999999971
98759.42,99333.0,98649.97,98815.39,1613.41986,159735419.7707488,290006,941.92529,93269982.6536754,98991.485,55.970000000001164
98815.39,99235.99,98759.55,99037.57,522.19415,51718092.7054415,106370,260.8126,25829795.8623612,98997.77,222.18000000000757
99037.57,99500.88,99037.57,99466.09,645.5066,64109176.3137628,113723,369.32584,36682126.5490536,99269.225,428.5199999999895
99466.09,99892.0,99400.0,99600.0,939.38016,93633143.2082438,121208,530.9114,52922371.7661572,99646.0,133.9100000000035
99600.0,99763.99,99382.31,99512.21,803.84933,80044334.6352016,99738,390.79179,38919889.4495459,99573.15,-87.7899999999936
99512.21,99529.87,99161.14,99318.7,555.89718,55232277.0978426,98680,230.20649,22869776.9472344,99345.505,-193.5100000000093
99318.7,99625.69,99000.0,99043.49,674.33231,66933349.3548486,107864,214.44327,21290390.942313,99312.845,-275.20999999999185
99043.49,99250.0,98942.46,98999.99,447.39111,44337402.8338897,73710,185.346,18368921.6302485,99096.23000000001,-43.5
99000.0,99057.95,98709.28,98767.96,525.86727,51997799.9124385,81282,243.36484,24062686.3612891,98883.61499999999,-232.0399999999936
98767.96,99410.23,98712.0,99259.99,667.86775,66200491.1034649,113929,324.08588,32121454.4275868,99061.11499999999,492.02999999999884
99259.99,99713.13,99142.43,99157.12,624.14409,62065160.6566433,138412,284.17263,28261246.4129295,99427.78,-102.8700000000099
99157.12,99575.85,98909.82,99492.51,631.22473,62615952.2030183,167733,301.35601,29896549.5776567,99242.835,335.3899999999994
99492.5,101295.23,98711.94,100737.03,3487.88537,348891276.2357822,515023,1848.0962,184946110.94315392,100003.58499999999,1244.5299999999988
100737.03,102468.92,100481.99,102147.95,3664.96939,372113576.31849587,438664,1957.5838,198774452.89258927,101475.455,1410.9199999999983
102147.95,102480.0,101719.59,102158.67,2145.59016,219202705.67134473,241299,989.61655,101116165.8703095,102099.795,10.720000000001164
102158.67,102158.68,101250.0,101831.95,1517.05213,154364406.1486483,209208,695.86165,70811491.6612453,101704.34,-326.72000000000116
101831.95,102053.61,101578.12,101738.8,834.3056,85000916.8813684,152157,383.16213,39040569.8933992,101815.86499999999,-93.14999999999418
101738.81,102032.0,101639.6,101817.22,631.18014,64296866.231856,110163,289.75877,29517977.1341767,101835.8,78.41000000000349
101817.22,102318.5,101800.0,102127.38,1458.54383,148871342.2088176,149242,707.96106,72253346.646295,102059.25,310.1600000000035
102126.9,102329.98,101600.05,101611.92,1010.1979,103066977.7409731,96661,445.71654,45474034.134756,101965.015,-514.9799999999959
101611.92,102084.13,101600.06,102011.98,365.15756,37194229.7637983,55270,172.94322,17615584.4893274,101842.095,400.0599999999977
102011.98,102239.58,101896.87,102235.6,435.86784,44494854.6874667,74979,249.03074,25422913.7760291,102068.225,223.6200000000099
102235.6,102724.38,101950.0,102042.46,980.37078,100268532.4652466,135026,590.27743,60387051.7975812,102337.19,-193.13999999999942
102042.47,102071.9,101684.95,101915.66,558.30589,56876018.4847103,84821,259.10568,26395741.5517331,101878.42499999999,-126.80999999999767
101915.66,102018.98,101651.67,101677.66,392.40922,39967952.1167881,63895,185.12378,18854806.7272304,101835.325,-238.0
101677.66,101818.19,101512.91,101708.08,426.32949,43350970.7987492,61343,193.69753,19693759.5967305,101665.55,30.419999999998254
101708.09,101925.77,101667.01,101667.02,289.09956,29432165.4496249,46952,113.1659,11521311.3246717,101796.39,-41.06999999999243
101667.02,101786.07,101582.79,101743.47,341.58829,34741297.6428606,43596,146.24871,14874296.6215999,101684.43,76.44999999999709
101743.47,101894.47,101648.56,101820.53,336.00222,34201577.1389096,42564,150.36925,15305808.0252694,101771.515,77.05999999999767
101820.53,102015.01,101640.47,101664.81,526.07792,53544336.6583788,49632,188.88221,19229635.7180524,101827.73999999999,-155.72000000000116
101664.81,101995.64,101618.04,101905.08,455.62174,46376453.8822491,59495,235.65401,23985962.877265,101806.84,240.27000000000407
101905.08,101914.11,101632.06,101723.19,490.40273,49891819.3206401,66263,199.16326,20262646.9376569,101773.08499999999,-181.88999999999942
101723.18,101723.19,101379.45,101406.78,716.36897,72717951.0735118,81243,254.44044,25824668.853066,101551.32,-316.3999999999942
101406.78,101453.0,100472.45,100830.86,1572.48188,158713757.6567753,195271,600.59438,60614177.6991812,100962.725,-575.9199999999983
100830.86,100956.99,100628.43,100750.89,725.09465,73093568.9467223,128082,296.59753,29895851.8325676,100792.70999999999,-79.97000000000116
100750.88,100960.06,100615.63,100636.8,744.04629,74973963.4421104,102770,408.90043,41205437.8974519,100787.845,-114.08000000000175
100636.8,100862.91,99732.0,99979.69,2490.75719,250020962.97694433,326438,1166.37593,117105340.2542839,100297.455,-657.1100000000006
99979.69,100142.99,97153.5,97952.26,8692.12932,855938530.9600959,775752,3879.92278,381954520.621462,98648.245,-2027.4300000000076
97952.26,98347.81,97586.41,97733.58,2402.7833,235292485.7853996,442440,1126.63813,110332435.7965474,97967.11,-218.67999999999302
97733.58,97806.03,96577.0,97277.31,2384.90474,231857792.0324818,438707,1053.65455,102430583.9466077,97191.515,-456.2700000000041
97277.32,97541.6,96600.0,96750.86,1551.15869,150552119.6171955,354651,726.61951,70527555.7245015,97070.8,-526.4600000000064
96750.86,97200.01,96323.67,96451.98,1482.07032,143327800.4512428,277967,738.45587,71423251.7642062,96761.84,-298.88000000000466
96451.99,96870.52,96181.81,96533.35,1820.47033,175575680.4175327,293551,925.25984,89236017.2105862,96526.16500000001,81.36000000000058
96533.34,97094.19,96400.0,96501.22,1161.95008,112405580.4431916,147589,595.792,57643368.3094321,96747.095,-32.11999999999534
96501.23,97220.76,96412.0,97164.0,708.70971,68673974.2258534,130435,364.43359,35313356.4085698,96816.38,662.7700000000041
97163.99,97169.65,96800.8,96954.61,810.74206,78626367.7300212,132079,415.74179,40318462.2092805,96985.225,-209.38000000000466
96954.6,97268.65,96707.77,97268.49,817.8225,79354290.5047793,116907,471.60906,45774136.8092627,96988.20999999999,313.8899999999994
97268.49,97268.5,96608.14,96907.15,751.04704,72776297.8305739,106748,295.31846,28615846.7862418,96938.32,-361.34000000001106
96907.16,97181.82,96778.57,96878.14,677.26436,65708214.7589746,84486,341.93284,33179403.2067544,96980.195,-29.020000000004075
96878.14,96878.14,96216.83,96525.2,1257.71877,121418370.8216524,174232,460.83186,44480462.6058539,96547.485,-352.9400000000023
96525.2,96634.58,96057.48,96274.81,1105.11271,106472732.2671898,155181,529.98851,51057749.3780762,96346.03,-250.38999999999942
96274.8,96654.61,96102.94,96492.01,705.86066,68076181.1381927,120149,351.33595,33889563.2054092,96378.775,217.20999999999185
96492.01,96636.37,95259.3,95284.31,1870.78889,179207256.4518244,201165,721.93887,69145318.4682023,95947.83499999999,-1207.699999999997
95284.31,95815.52,95250.76,95657.09,1326.50987,126733692.0705534,143138,646.96032,61812898.9144033,95533.14,372.77999999999884
95657.09,96132.47,95528.56,95945.99,917.59892,87947321.6587862,110369,477.32314,45751317.416218,95830.515,288.90000000000873
95946.0,96098.1,95412.0,95432.82,613.22404,58769687.9251752,84106,236.28303,22649991.9468252,95755.05,-513.179999999993
95432.83,96000.0,95432.43,95961.02,713.60141,68302758.6910807,93236,468.61291,44855789.6766276,95716.215,528.1900000000023
95961.03,96052.0,94543.86,95134.92,1835.63994,174590963.5585637,293622,798.32349,75930429.5360089,95297.93,-826.1100000000006
95134.92,95376.56,94852.23,94888.01,1048.36101,99708218.8619922,238923,480.63944,45715654.2983547,95114.39499999999,-246.9100000000035
94888.01,95679.69,94888.0,95384.0,1277.78686,121858419.9863594,236657,638.26026,60872457.0483603,95283.845,495.99000000000524
95384.01,95865.71,94888.88,95288.01,2131.52699,203225253.4026603,410335,1116.25815,106439898.6827488,95377.29500000001,-96.0
95288.0,96079.32,94624.43,95493.77,3066.43677,292189270.9027372,511387,1524.10133,145254618.1588333,95351.875,205.77000000000407
95493.77,95555.25,94556.21,94787.87,1545.18588,146757584.2648244,285743,810.23905,76948987.5984495,95055.73000000001,-705.9000000000087
94787.87,94847.99,92500.9,94030.82,5296.00136,495670451.1900273,570573,2103.33448,196886397.97891128,93674.445,-757.0499999999884
94030.81,95106.33,93753.99,94242.61,2090.92444,197369848.49885073,348940,1034.57954,97674265.4671036,94430.16,211.8000000000029
94242.62,94859.54,94053.82,94243.89,1331.27114,125700679.8446063,288825,612.97646,57874502.6558704,94456.68,1.2700000000040745
94243.89,94404.0,93755.48,93980.0,1050.42711,98770477.9090394,196795,521.6126,49048809.1253463,94079.73999999999,-263.8899999999994
93982.01,94596.0,93600.0,94468.97,953.6077,89786906.5124706,180681,456.70989,43011462.8857399,94098.0,486.9600000000064
94468.97,95290.99,94460.86,95290.93,743.64746,70569758.4818754,121971,418.89374,39751752.3076078,94875.925,821.9599999999919
95290.93,95310.94,94900.0,95060.61,577.31311,54884443.5801725,97039,285.78753,27169614.5420991,95105.47,-230.31999999999243
95060.61,95150.0,94809.07,95135.3,552.16219,52439346.5284008,119835,242.72189,23053503.27599,94979.535,74.69000000000233
95135.3,95382.32,94966.66,94983.82,596.76178,56793944.5047186,97760,307.57748,29273636.4237548,95174.49,-151.47999999999593
94983.82,95030.31,93422.89,94776.99,3219.21675,303347894.3811846,324609,1417.72781,133587794.8941082,94226.6,-206.83000000000175
94777.0,94800.69,94017.93,94027.9,1051.54436,99215951.9565119,126635,494.44031,46657190.2972428,94409.31,-749.1000000000058
94027.91,94487.74,93796.99,94424.24,686.14805,64576443.4168732,101808,316.7297,29813505.3121265,94142.365,396.33000000000175
94424.24,94566.64,94280.65,94472.58,347.93364,32849422.8814497,53290,162.65799,15357070.5396002,94423.64499999999,48.33999999999651
94472.59,94618.63,94048.07,94095.03,515.64221,48644552.5468322,89933,187.91446,17728600.1129845,94333.35,-377.5599999999977
94095.04,94299.22,93186.38,93221.59,1274.59624,119351352.1425495,175059,499.28374,46751307.3282886,93742.8,-873.4499999999971
93221.59,93400.98,92750.0,93030.87,1897.18886,176522062.8462692,249829,811.412,75513804.3321923,93075.48999999999,-190.72000000000116
93030.88,93787.75,92970.96,93516.62,1012.10325,94609950.5084181,156253,566.77612,52980290.1474284,93379.35500000001,485.7399999999907
93516.63,93660.0,93016.55,93462.43,958.29861,89426648.5649964,155210,391.01885,36499003.9020359,93338.275,-54.20000000001164
93462.43,93877.46,93224.0,93465.23,706.7959,66118544.5901517,244340,315.25894,29491572.3436599,93550.73000000001,2.8000000000029104
93465.23,93696.97,93155.25,93421.94,710.38168,66398759.7105517,239193,322.53419,30153287.7677252,93426.11,-43.2899999999936
93421.94,93486.19,91900.12,91986.42,3474.4356,321173828.4187696,361626,1302.24912,120375727.1352347,92693.155,-1435.520000000004
91986.41,92900.0,91800.0,92863.8,2363.05968,218141843.6333768,380944,1145.48351,105769065.3716451,92350.0,877.3899999999994
92863.81,94588.23,92671.67,94244.02,2560.47367,239785180.5602988,359997,1375.57555,128816189.2695049,93629.95,1380.2100000000064
94244.02,94685.25,93846.15,94250.95,1597.06769,150497239.2692296,261000,678.57312,63932030.6180243,94265.7,6.929999999993015
94250.96,94293.96,92325.0,92693.11,1927.98124,179597879.1728456,388060,804.3276,74920133.7854055,93309.48000000001,-1557.8500000000058
92693.11,93239.51,92403.77,93020.11,1440.41777,133677765.1066892,397681,676.54763,62794483.6067802,92821.64,327.0
93020.1,93291.96,91900.01,91909.59,1659.19728,153448589.5915386,341483,674.34625,62390618.9564685,92595.985,-1110.5100000000093
91909.59,92371.32,91203.67,91903.22,2948.09971,270223788.1592572,541896,1226.27567,112435264.9318159,91787.495,-6.369999999995343
91903.21,92497.66,91781.09,92108.84,1113.80054,102637604.8973303,334099,550.91053,50775705.238697,92139.375,205.6299999999901
92108.84,92720.67,91624.0,92456.32,1126.88174,103865956.1322104,274664,468.2593,43180334.1025119,92172.33499999999,347.4800000000105
92456.32,92689.38,92034.55,92552.49,804.64841,74325337.7249442,251957,385.02487,35562032.5795359,92361.965,96.16999999999825
92552.49,92850.0,92431.73,92775.84,765.60662,70921294.4118974,233406,371.29359,34396764.951154,92640.86499999999,223.34999999999127
92775.85,93159.16,92590.33,93102.52,646.50474,60043250.6119784,228784,324.25144,30117337.0952505,92874.745,326.66999999999825
93102.52,93726.87,93033.5,93364.36,910.05796,84980683.3304319,229796,475.16771,44365725.7866373,93380.185,261.8399999999965
93364.36,93727.83,93312.58,93696.13,605.87134,56667759.4383527,156388,287.30029,26871776.5951249,93520.205,331.7700000000041
93696.13,93908.85,93500.0,93837.69,539.73949,50581868.2736641,150547,266.60876,24988424.5535977,93704.425,141.55999999999767
93837.69,94250.07,93642.85,93956.83,803.65233,75501979.7276667,184298,379.09865,35630202.9674841,93946.46,119.13999999999942
93956.83,94319.0,93733.83,94252.83,883.82544,83096732.1957059,163143,476.30705,44787237.3244507,94026.41500000001,296.0
94252.83,95000.0,94070.0,94492.63,1375.06652,130063639.6444427,232064,810.50141,76664167.2824273,94535.0,239.8000000000029
94492.62,94766.12,94388.5,94680.01,786.92644,74453386.4082043,163408,414.23763,39195576.8313773,94577.31,187.38999999999942
94680.0,95000.55,94582.03,94793.08,750.72307,71205272.1469829,116248,391.60085,37145655.3030023,94791.29000000001,113.08000000000175
94793.07,95293.4,94757.57,95215.73,599.33683,56910924.1762247,100478,324.98623,30863413.4830942,95025.485,422.65999999998894
95215.73,95267.16,94600.49,95073.95,709.58099,67345259.0540733,126045,307.48566,29191328.1972295,94933.82500000001,-141.77999999999884
95073.95,95117.26,94702.49,95023.44,585.68189,55589103.9953459,117543,260.02821,24684938.3642414,94909.875,-50.50999999999476
95023.44,95046.0,92715.85,93557.23,4436.60731,415310251.19729847,488122,2163.14883,202424385.39278248,93880.925,-1466.2100000000064
93557.23,94680.76,93379.93,94115.63,3037.5871,285676201.9301554,546984,1555.96212,146351476.6607311,94030.345,558.4000000000087
94115.62,94524.0,92206.02,93730.92,3948.23271,368395925.2094014,628374,1882.8463,175659807.3410922,93365.01000000001,-384.6999999999971
93730.93,94062.94,93177.4,93645.05,2166.9421,202902875.21924567,429577,998.03155,93462469.150221,93620.17,-85.8799999999901
93645.06,95836.0,93318.07,95793.05,2615.68539,247458650.4366894,336276,1330.07734,126044096.1922698,94577.035,2147.9900000000052
95793.04,95793.04,94581.87,94861.62,1989.46965,189446344.2469888,286149,965.67286,91952700.0878445,95187.45499999999,-931.4199999999983
94861.62,95386.74,94373.85,95327.06,1188.49425,112843688.9479515,227294,570.8173,54215815.8974943,94880.29500000001,465.4400000000023
95327.07,95442.15,94586.02,94672.05,1050.742,99750651.8078797,187954,484.27218,45966191.8366867,95014.08499999999,-655.0200000000041
94669.06,94923.05,94603.72,94613.26,443.76148,42041940.8087293,78630,232.95541,22068126.4333076,94763.38500000001,-55.80000000000291
94613.26,94955.54,94586.03,94767.7,342.72272,32461866.8538628,70050,199.43596,18886861.9096749,94770.785,154.44000000000233
94767.69,94894.81,94657.39,94726.11,300.04587,28435793.2105302,49886,145.3509,13777066.0199514,94776.1,-41.580000000001746
94726.1,94746.37,94360.65,94600.69,360.16333,34048251.1643249,97992,133.46776,12617065.8464176,94553.51,-125.41000000000349
