timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-12-27 00:00:00,3335.04000000,3349.30000000,3317.27000000,3347.42000000,9994.03770000,2024-12-27 00:59:59.999,33339204.61048300,93115,5363.87660000,17895304.22619600,0
2024-12-27 01:00:00,3347.42000000,3374.72000000,3341.44000000,3364.20000000,12599.51130000,2024-12-27 01:59:59.999,42314841.38937500,101079,7629.56750000,25624670.56622100,0
2024-12-27 02:00:00,3364.20000000,3388.57000000,3352.01000000,3364.99000000,15032.49020000,2024-12-27 02:59:59.999,50693259.07285600,124981,7621.35650000,25702307.99345200,0
2024-12-27 03:00:00,3365.00000000,3385.60000000,3359.67000000,3379.40000000,8004.55830000,2024-12-27 03:59:59.999,27013695.50029500,87581,4374.67000000,14766769.82153700,0
2024-12-27 04:00:00,3379.40000000,3392.45000000,3373.34000000,3379.17000000,7655.44510000,2024-12-27 04:59:59.999,25911822.09177600,92546,3739.01700000,12657831.63713900,0
2024-12-27 05:00:00,3379.17000000,3384.54000000,3362.62000000,3383.93000000,7418.66270000,2024-12-27 05:59:59.999,25033676.76053800,90227,3656.79100000,12340577.61315500,0
2024-12-27 06:00:00,3383.94000000,3397.99000000,3372.20000000,3397.99000000,7492.27730000,2024-12-27 06:59:59.999,25360730.70600400,71960,3979.69880000,13476881.76407000,0
2024-12-27 07:00:00,3397.99000000,3398.79000000,3317.25000000,3326.02000000,29023.00690000,2024-12-27 07:59:59.999,97146924.74798000,208154,13753.28160000,46062630.05036000,0
2024-12-27 08:00:00,3326.01000000,3372.36000000,3325.68000000,3359.00000000,15154.61470000,2024-12-27 08:59:59.999,50819803.37825400,137651,8728.40770000,29265571.61890100,0
2024-12-27 09:00:00,3359.00000000,3444.16000000,3358.09000000,3423.09000000,46412.44440000,2024-12-27 09:59:59.999,158963726.35856100,291099,24076.68750000,82441505.95872600,0
2024-12-27 10:00:00,3423.08000000,3429.28000000,3385.01000000,3402.53000000,15684.62380000,2024-12-27 10:59:59.999,53461560.63800100,137525,5984.97330000,20390997.57344000,0
2024-12-27 11:00:00,3402.53000000,3420.00000000,3397.20000000,3419.27000000,7488.93310000,2024-12-27 11:59:59.999,25537502.95113800,87237,3635.39490000,12398403.25107800,0
2024-12-27 12:00:00,3419.27000000,3423.00000000,3407.73000000,3413.84000000,8146.85310000,2024-12-27 12:59:59.999,27826575.90538900,75766,4131.77560000,14114068.72218300,0
2024-12-27 13:00:00,3413.84000000,3415.15000000,3379.00000000,3387.87000000,10980.87830000,2024-12-27 13:59:59.999,37263831.69164300,127724,4854.52830000,16477634.16325600,0
2024-12-27 14:00:00,3387.87000000,3393.64000000,3338.85000000,3359.00000000,23042.89500000,2024-12-27 14:59:59.999,77461683.38206700,221456,10599.80130000,35635765.00438600,0
